_id,term,frequency,kb_id,type
67118a09a620e436ef12baa7,milwaukee,33,,GPE
67118a09a620e436ef12bab3,turnlati,3,,GPE
67118a09a620e436ef12bac0,camden,1005,,GPE
67118a09a620e436ef12bad3,richmond cottage,3,,GPE
67118a09a620e436ef12badd,harrington,21,,GPE
67118a09a620e436ef12bae7,"talcott virginia

",3,,GPE
67118a09a620e436ef12baec,treas,33,,GPE
67118a09a620e436ef12bb04,elfinwild,3,,GPE
67118a09a620e436ef12bb10,herbach,3,,GPE
67118a09a620e436ef12bb47,baymount ohio,3,,GPE
67118a09a620e436ef12bb5d,"stevens,",6,,GPE
67118a09a620e436ef12bb7f,fc,12,,GPE
67118a09a620e436ef12bb8e,leesburg,51,,GPE
67118a09a620e436ef12bbc8,mus,3,,GPE
67118a09a620e436ef12bbd2,richmond,129,,GPE
67118a09a620e436ef12bbee,san francisco,6,,GPE
67118a09a620e436ef12bbef,calif.,12,,GPE
67118a09a620e436ef12bc3b,sqick,3,,GPE
67118a09a620e436ef12bc71,barksdale,3,,GPE
67118a09a620e436ef12bcb6,w clarksburg,3,,GPE
67118a09a620e436ef12bcb7,ic grafton,3,,GPE
67118a09a620e436ef12bcca,ind. vincennes,3,,GPE
67118a09a620e436ef12bce9,toledo divisionnydensdnot,3,,GPE
67118a09a620e436ef12bcfe,tyrone,3,,GPE
67118a09a620e436ef12bd18,"buffalo m.p.

",3,,GPE
67118a09a620e436ef12bd1d,punxsutawney,75,,GPE
67118a09a620e436ef12bd23,ironton,27,,GPE
67118a09a620e436ef12bd51,wy,18,,GPE
67118a09a620e436ef12bd61,yd helper,21,,GPE
67118a09a620e436ef12bd69,ntoledo,3,,GPE
67118a09a620e436ef12bd6d,incapp,6,,GPE
67118a09a620e436ef12bd85,shanokry,3,,GPE
67118a09a620e436ef12bdd2,st. louis c.t.,18,,GPE
67118a09a620e436ef12bdd8,inp,12,,GPE
67118a09a620e436ef12bdda,trinidad,18,,GPE
67118a09a620e436ef12bde6,kenya,3,,GPE
67118a09a620e436ef12be14,prc,9,,GPE
67118a09a620e436ef12be20,georgia,57,,GPE
67118a09a620e436ef12be62,resum,39,,GPE
67118a09a620e436ef12be6c,division york,3,,GPE
67118a09a620e436ef12be71,miscellaneous,60,,GPE
67118a09a620e436ef12be87,fairkersburg,3,,GPE
